0	1	0.75	1
2	3	-0.75	2
0	1	0.5625	3
2	0	0.75	4
0	0	-0.75	5
1	0	-0.75	6
1	1	-0.75	7
0	0	-0.5625	8
1	3	0.0	9
0	0	-0.421875	10
1	2	0.75	11
2	3	-0.5625	12
2	0	0.5625	13
1	3	0.0	14
2	3	-0.421875	15
2	3	-0.31640625	16
0	1	0.421875	17
2	0	0.421875	18
0	1	0.31640625	19
1	0	-0.5625	20
1	2	0.5625	21
0	2	-0.75	22
0	2	-0.5625	23
2	1	-0.75	24
0	0	-0.31640625	25
1	2	0.421875	26
0	3	-0.75	27
2	3	-0.2373046875	28
1	1	-0.5625	29
0	2	-0.421875	30
0	3	-0.5625	31
2	3	-0.177978515625	32
1	1	-0.421875	33
1	2	0.31640625	34
0	1	0.2373046875	35
0	0	-0.2373046875	36
2	0	0.31640625	37
1	3	0.0	38
2	3	-0.13348388671875	39
2	2	-0.75	40
1	2	0.2373046875	41
2	2	-0.5625	42
1	3	0.0	43
1	3	0.0	44
1	0	-0.421875	45
1	0	-0.31640625	46
1	0	-0.2373046875	47
2	0	0.2373046875	48
0	3	-0.421875	49
2	0	0.177978515625	50
2	0	0.13348388671875	51
0	1	0.177978515625	52
0	3	-0.31640625	53
1	3	0.0	54
2	2	-0.421875	55
2	0	0.1001129150390625	56
1	2	0.177978515625	57
0	1	0.13348388671875	58
1	0	-0.177978515625	59
1	3	0.0	60
2	2	-0.31640625	61
1	1	-0.31640625	62
1	1	-0.2373046875	63
0	3	-0.2373046875	64
1	2	0.13348388671875	65
2	3	-0.1001129150390625	66
1	0	-0.13348388671875	67
1	1	-0.177978515625	68
0	3	-0.177978515625	69
0	0	-0.177978515625	70
2	3	-0.07508468627929688	71
0	2	-0.31640625	72
0	1	0.1001129150390625	73
0	1	0.07508468627929688	74
1	0	-0.1001129150390625	75
1	3	0.0	76
0	1	0.056313514709472656	77
1	1	-0.13348388671875	78
1	3	0.0	79
0	3	-0.13348388671875	80
2	1	-0.5625	81
1	0	-0.07508468627929688	82
0	3	-0.1001129150390625	83
2	2	-0.2373046875	84
0	3	-0.07508468627929688	85
2	3	-0.056313514709472656	86
1	0	-0.056313514709472656	87
0	3	-0.056313514709472656	88
1	2	0.1001129150390625	89
0	0	-0.13348388671875	90
0	0	-0.1001129150390625	91
2	2	-0.177978515625	92
1	0	-0.04223513603210449	93
1	3	0.0	94
0	1	0.04223513603210449	95
0	1	0.03167635202407837	96
2	1	-0.421875	97
1	1	-0.1001129150390625	98
2	2	-0.13348388671875	99
0	3	-0.04223513603210449	100
2	2	-0.1001129150390625	101
0	1	0.023757264018058777	102
2	0	0.07508468627929688	103
1	0	-0.03167635202407837	104
2	0	0.056313514709472656	105
2	2	-0.07508468627929688	106
0	2	-0.2373046875	107
2	3	-0.04223513603210449	108
0	0	-0.07508468627929688	109
1	3	0.0	110
0	3	-0.03167635202407837	111
2	2	-0.056313514709472656	112
2	2	-0.04223513603210449	113
1	1	-0.07508468627929688	114
1	2	0.07508468627929688	115
0	1	0.017817948013544083	116
2	2	-0.03167635202407837	117
1	2	0.056313514709472656	118
2	2	-0.023757264018058777	119
1	0	-0.023757264018058777	120
2	0	0.04223513603210449	121
0	0	-0.056313514709472656	122
1	1	-0.056313514709472656	123
0	2	-0.177978515625	124
1	0	-0.017817948013544083	125
2	0	0.03167635202407837	126
1	3	0.0	127
0	2	-0.13348388671875	128
1	3	0.0	129
0	3	-0.023757264018058777	130
2	0	0.023757264018058777	131
1	0	-0.013363461010158062	132
2	3	-0.03167635202407837	133
2	0	0.017817948013544083	134
1	2	0.04223513603210449	135
1	1	-0.04223513603210449	136
2	2	-0.017817948013544083	137
2	0	0.013363461010158062	138
0	0	-0.04223513603210449	139
2	0	0.010022595757618546	140
2	3	-0.023757264018058777	141
1	3	0.0	142
2	0	0.00751694681821391	143
